Kasifikasi,Tweet,Username,Label,,Datetime,,,Tweet Id
3,"Buat yang kekeh nolak, karena ngelanggaar konstitusi kalau timnas israel dateng ke indonesia, mending pada baca ini dulu deh, biar ngak bilang fifa standar ganda atau harus bertanding di luar indonesia
Piala Dunia U-20 2023 Indonesia batal 
PSSI cancel 

https://t.co/Gov69j8TwC",nazilmohammad,POSITIF,,2023-03-27 10:32:22+00:00,,,1640300722595196928
1,@RiaKeynou @ganjarpranowo Kalau sampai Indonesia batal jadi tuan rumah FIFA Piala Dunia U 20...saya pastikan Ganjar ndak jadi Presiden,tri_sus,NEGATIF,,2023-03-27 10:31:55+00:00,,,1640300608463974400
1,"FIFA membatalkan pengundian grup Piala Dunia U-20 imbas penolakan terhadap timnas Israel. PSSI khawatir kompetisi ikut batal.

Penolakan terhadap keikutsertaan timnas Israel dalam Piala Dunia U-20 di Indonesia meluas dalam dua pekan terakhir.

#KoranTempo https://t.co/cCisR3tofF",korantempo,NEGATIF,,2023-03-27 09:20:34+00:00,,,1640282654963798016
2,Piala Dunia U-20 2023 Batal Digelar di Indonesia? https://t.co/KqtAPzqENy #Bali #FIFA #Israel #PialaDuniaU20 #PSSI https://t.co/yQ9v4u8Onk,Beritabaruco,NETRAL,,2023-03-27 09:17:03+00:00,,,1640281771144261632
1,"Apakah FIFA memberikan bantuan dana untuk PSSI dalam rangka mempersiapkan Piala Dunia U-20?

Kalau iya, dan Pildun batal digelar, apakah dana yang digunakan bisa jadi alesan buat sanksi Indonesia? Atau cuma suruh ngembaliin aja sih?",iiklil,NEGATIF,,2023-03-27 09:12:03+00:00,,,1640280510877552640
1,"Anggota Komite Eksekutif PSSI Arya Sinulingga mengungkap PSSI tengah berusaha mengantisipasi kemungkinan terburuk dari FIFA jika gelaran Piala Dunia U-20 batal. Menurutnya, sanksi FIFA bisa mengucilkan sepakbola Indonesia dari dunia. https://t.co/KAUCSTQo5M",detiksport,NEGATIF,,2023-03-27 09:03:46+00:00,,,1640278425494585346
1,"Karena BELA Palestina

BATAL jadi tuan rumah U 20
PSSI di BANNED oleh FIFA di semua event internasional 

Timnas Israel dan Timnas Palestina TETAP berlaga di SEMUA event internasional

Indonesia cuma jadi PENONTONGGGGGG
Mikirrrr????? https://t.co/WdIpHPByER",LArismi11,NEGATIF,,2023-03-27 09:00:19+00:00,,,1640277559509389312
1,"Batal Jadi Tuan U-20 Perkara Israel heboh padahal Mslh Kanjuruhan Diam Dimata FIFA,Yang Lagi Persiapan Nyapres Sibuk Urusan Bawaslu perkara amplop merah dan kampanye dimasjid, Indonesia ladang korup,Mslh 367T Dan GoTo,skrg IMEI Hape ladang Korup juga 
@LaNyallaMM1 
@mohmahfudmd https://t.co/gYZnngsdiB",dhemit_is_back,NEGATIF,,2023-03-27 08:55:55+00:00,,,1640276450040512513
1,"Ada komentar ?? Jika Piala Dunia U-20 Batal Digelar di Indonesia, Ganjar dan Wayan Koster Harus Tanggung Jawab 
https://t.co/MsgUfktsev // U-20 Batal FIFA - Bawaslu - #Vindes",aan_media,NEGATIF,,2023-03-27 08:51:32+00:00,,,1640275347806773248
3,"Ayo satukan barisan solidkan gerakan tolak Anies sebagai presiden di negeri ini. Kita NKRI anti Radikalisme.

Cancel FIFA Batal Oshbar U-20 SOLD OUT https://t.co/WLfmjGaJTl",AqilahAisyaaah,POSITIF,,2023-03-27 08:51:07+00:00,,,1640275241237729281
3,"Ingat ya..!! Kontrak politik Anies bersama ormas radikal sudah terpampang jelas. Waspadalah dan jangan mudah terhasut akan perkataanya. 

Batal FIFA U-20 BISMILLAH YA ALLAH SOLD OUT Dyandra https://t.co/2zd4TY7Ude",DesyandiElvira,POSITIF,,2023-03-27 08:49:59+00:00,,,1640274958273355777
1,Piala Dunia FIFA U-20 batal karena kader² @PDI_Perjuangan Koster dan Ganjar,SosialisRI,NEGATIF,,2023-03-27 08:48:18+00:00,,,1640274535038730242
3,"Pak Ganjar menanggapi arahan dari Pak Jokowi sebagai hal positif.

FIFA Batal Cancel U-20 Bawaslu Jogja Argentina Israel Bukber Naik Sore sehun SAY LALISA DAY

??????? ????? ????? ???????? ???????? ??????? ?????? ???? https://t.co/80XdnWv0Kq",AsumsiPublik,POSITIF,,2023-03-27 08:45:19+00:00,,,1640273782362472450
3,"Sungguh mulia dan bermanfaat kegiatan Pak Ganjar.

FIFA Batal Cancel U-20 Bawaslu Jogja Argentina Israel Bukber Naik Sore sehun SAY LALISA DAY

??????? ????? ????? ???????? ???????? ??????? ?????? ???? https://t.co/DOnylKsYTP",PetuahNegeri,POSITIF,,2023-03-27 08:41:37+00:00,,,1640272853559046144
1,"Udah gak heran lagi sama kelakuan tak bermoral pendukung Anies.

FIFA Batal Cancel U-20 Bawaslu Jogja Argentina Israel Bukber Naik Sore sehun SAY LALISA DAY

??????? ????? ????? ???????? ???????? ??????? ?????? ???? https://t.co/Szhp97Z66K",AmandaDefara1,NEGATIF,,2023-03-27 08:41:11+00:00,,,1640272742019919872
2,"Nusa Ina Connection: Polemik Timnas Israel Ditolak di Piala Dunia U-20 ada Upaya Pengalihan Isu Besar
FIFA Batal Jogja Bukber Bawaslu
https://t.co/nmHlEjdO3j",Inf0Ind0nesia,NETRAL,,2023-03-27 08:39:09+00:00,,,1640272232734924803
1,"Secara tak langsung Pak Ganjar sindir Anies.

FIFA Batal Cancel U-20 Bawaslu Jogja Argentina Israel Bukber Naik Sore sehun SAY LALISA DAY

??????? ????? ????? ???????? ???????? ??????? ?????? ???? https://t.co/lzEMMzf9I7",DinaSuari1,NEGATIF,,2023-03-27 08:37:37+00:00,,,1640271847290982400
2,"Argentina siap menggantikan Indonesia menjadi tuan rumah Piala Dunia U-20 2023 yang rencananya digelar 20 Mei-11 Juni mendatang. Federasi Sepak Bola Argentina sudah mengirim surat kesediaan ke FIFA.

Kabar Indonesia batal jadi tuan rumah semakin santer, sesudah FIFA membatalkan https://t.co/c1gGHHBvk8",radiopatria,NETRAL,,2023-03-27 08:37:21+00:00,,,1640271777053184001
1,"Demi mewujudkan adanya pertumbuhan-pertumbuhan baru di Indonesia, pemerintah memiliki sejumlah Proyek Strategis Nasional (PSN).

Batal FIFA U-20 Cancel Bawaslu Dyandra Oshbar https://t.co/vW08Dl9EHS",mediaind0nesia,NEGATIF,,2023-03-27 08:36:37+00:00,,,1640271596190310403
1,"tribunnews: Daftar Sanksi yang Bisa Diterima PSSI dari FIFA Jika Piala Dunia U-20 Batal Digelar di Indonesia
https://t.co/rSdLnLZ5QB",zkmachines,NEGATIF,,2023-03-27 08:36:26+00:00,,,1640271546710126593
1,"Lets make alternative ending terkait pildun U-20 :

- pssi berhasil lobi, masalah selesai
- indo batal jadi tuan rumah dan dibanned fifa
- org2 makin kecam lalu muncul ""juru selamat"" Yang jadi pahlawan bangsa
- Indonesia tetep jadi tuan rumah, kecaman makin banyak, demo, perang",Qproject3,NEGATIF,,2023-03-27 08:28:14+00:00,,,1640269483645497344
1,"partai politik,politikus,capres jgn ikut2an bermain politik dlm ajang piala dunia u 20 ini, ini agenda FIFA,hampir final persiapannya sbg tuan rumah,jgn memperkeruh,sblm menyesal di tinggal pendukungnya nti kl jd batal.@ganjarpranowo @pdip @jokowi @PSSI 
https://t.co/kaNg2U0EFO",AgustinusTopik,NEGATIF,,2023-03-27 08:26:10+00:00,,,1640268964629729282
1,"Agenda pengundian fase grup Piala Dunia U-20 2023 di Bali resmi batal. Penolakan dua daerah penyelenggara, Bali dan Jawa Tengah, terhadap keikutsertaan Israel disinyalir menjadi penyebab FIFA menunda jadwal drawing turnamen yang seharusnya berlangsung pada 31 Maret 2023.

An… https://t.co/rN0hA0KEE6",jp_radarkudus,NEGATIF,,2023-03-27 08:23:49+00:00,,,1640268371169095681
1,"@erickthohir Kalau FIFA mau coret stadion pelaks Piala Dunia U 20 mudah""an stadion IW Dipta Bali aja. Kalau hrs 2 berarti dg Manahan Solo jg karena Gubernur 22nya menolak salah satu peserta Piala Dunia U 20. Imbasnya kita udh tau drawing batal di Bali.",AmasMamel,NEGATIF,,2023-03-27 08:19:39+00:00,,,1640267325168570373
1,"Apa yang bisa kita pelajari dari keahlian dan konsistensi Doni Monardo dalam menghadapi krisis kesehatan?
selengkapnya : https://t.co/0SfvS6Hn3a

Trending -&gt; anastasi batal U-20 Fifa Argentina Cancel Bawaslu Sold Out #cristianoronaldo Bukber INTM Jogja London https://t.co/BUAYOXC23w",gardanasi0nal,NEGATIF,,2023-03-27 08:19:11+00:00,,,1640267205614141441
1,"Gawat! Indonesia Menanti 10 Sanksi Berat FIFA Jika Piala Dunia U-20 2023 Batal Digelar
https://t.co/K339xSOUdo",syaifulbahri__,NEGATIF,,2023-03-27 08:05:32+00:00,,,1640263773771673600
1,"Indonesia TOLAK Timnas Israel karena BELA Palestina

BATAL jadi tuan rumah U 20
PSSI di BANNED oleh FIFA di semua event internasional 

Timnas Israel dan Timnas Palestina TETAP berlaga di SEMUA event internasional

Indonesia cuma jadi PENONTON di tipi-tipi doang!
???? https://t.co/oIRPPm7qAc",Gi_N0ng,NEGATIF,,2023-03-27 08:00:07+00:00,,,1640262407854653442
3,"Pak Ganjar tolak kedatangan timnas Israel berdasarkan komitmen Bung Karno.

Batal Anastasia FIFA U-20 Lokal SOLD OUT Argentina Cancel Bukber Naik WTS WTS sehun #GmmtvOuting2023

???? ????? ????? ??????? ???? cola?? ????? ???? ????? https://t.co/loU1bxlv6M",BilaNabila2022,POSITIF,,2023-03-27 08:00:00+00:00,,,1640262379836706818
1,"Terima kasih ndoro @ganjarpranowo 
Berkat statemen ndoro Indonesia terancam batal menggelar event Pildun U-20..dan terancam di banned oleh FIFA..
Berkat statemen ndoro kini ribuan bahkan mungkin jutaan orang jd kecewa &amp; hilang respect buat ndoro..

Matur nuwun ndoro..?? https://t.co/TlqLwzSIyN",cak_agoest,NEGATIF,,2023-03-27 07:47:37+00:00,,,1640259262973886464
1,"Kalau sampai Indonesia di banned FIFA apa jadinya sepak bola Asia TENGGARA bakalan kesepian tanpa Indonesia,,, ??????
U-20
Bawaslu 
Batal
Lokal",kancil_89,NEGATIF,,2023-03-27 07:42:56+00:00,,,1640258083523002369
1,"Drawing FIFA Batal, Gibran Harap Piala Dunia U-20 Tetap Digelar di Indonesia: Kita Siapkan Sudah Lama https://t.co/9y8UsedYeE",heraldindo,NEGATIF,,2023-03-27 07:39:46+00:00,,,1640257287867514882
1,"Jika Pildun U-20 batal dan Indonesia disanksi FIFA.

1. Untuk pilpres gw pilih Prabowo. (Ganjar? Ke laut )
2. Untuk partai: PDIP dicoret dari daftar pilihan.

ape lo ??",alberttinangon_,NEGATIF,,2023-03-27 07:33:01+00:00,,,1640255588465799168
1,"Jika Batal Tuan Rumah World Cup U-20, FIFA Bekukan Indonesia? Ini Ancamannya via @infosumbar https://t.co/ZBZia6iLEg

#infosumbar #PialaDuniaU20",infoSumbar,NEGATIF,,2023-03-27 07:31:51+00:00,,,1640255293811744769
2,"Drawing Batal, Piala Dunia U-20 di Indonesia Ikut Terancam? Gibran Tunggu Pengumuman Resmi FIFA https://t.co/12C66ZC2Re",JarrFajarr_,NETRAL,,2023-03-27 07:29:06+00:00,,,1640254603919859713
2,"Pernyataan Pak Ganjar tolak Israel didasari komitmen Bung Karno.

Anastasia Batal Indomy Bawaslu U-20 Lokal PSSI Dyandra FIFA SOLD OUT Argentina Red Velvet #GmmtvOuting2023

???? ????? ????D ?????? ??????? ????? ????? https://t.co/VjyQjdSCVC",TikaAsmara8,NETRAL,,2023-03-27 07:15:39+00:00,,,1640251217006952448
1,"Indonesia terancam batal menjadi tuan rumah Piala Dunia U-20 2023 setelah FIFA membatalkan drawing Piala Dunia U-20 yang seharusnya digelar di Bali pada 31 Maret 2023. Padahal, sejumlah stadion yang akan digunakan untuk helatan tersebut sudah disiapkan

https://t.co/jjgARyZWx5",NFTBanjoriuga,NEGATIF,,2023-03-27 06:58:42+00:00,,,1640246952255455233
2,"Ada Potensi Piala Dunia U-20 Batal Digelar di Indonesia, FIFA Buka Suara

https://t.co/Ok8tdtZePD",TINTAHIJAUcom,NETRAL,,2023-03-27 06:54:20+00:00,,,1640245853515554816
2,"FIFA merespons soal isu Piala Dunia U-20 2023 batal digelar di Indonesia. FIFA menyebut saat ini masih tahap evaluasi.
https://t.co/dOGN7Rj11m",detik_jateng,NETRAL,,2023-03-27 06:49:39+00:00,,,1640244673577926656
2,"Drawing Piala Dunia U-20 2023 batal, PSSI diminta jelaskan situasi Indonesia ke FIFA
https://t.co/vWNnN0s3TT",sportstarsdotid,NETRAL,,2023-03-27 06:45:00+00:00,,,1640243503669080064
2,Status Indonesia sebagai tuan rumah Piala Dunia U-20 2023 sedang disorot. Ada potensi ajang tersebut batal digelar di Tanah Air. Apa respons FIFA? https://t.co/Vqq8ZrhYRC,detikcom,NETRAL,,2023-03-27 06:40:30+00:00,,,1640242372444291079
3,"Drawing Piala Dunia U-20 Batal Digelar, Indonesia Sebagai Tuan Rumah Terancam, Ini Langkah Erick Thohir.....
#PSSI #FIFA #pialaduniau20 #Indonesia #TuanRumah #ErickThohir
https://t.co/L9c7kLxNab",IdChannel9,POSITIF,,2023-03-27 06:17:56+00:00,,,1640236692631343105
2,Respons FIFA soal Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 https://t.co/fDv4MptIvd,VIVAbola,NETRAL,,2023-03-27 06:13:36+00:00,,,1640235601021788161
1,Status Indonesia sebagai tuan rumah Piala Dunia U-20 2023 sedang disorot. Ada potensi ajang tersebut batal digelar di Tanah Air. Apa respons FIFA? https://t.co/zoWF8lRpGe,detiksport,NEGATIF,,2023-03-27 06:10:56+00:00,,,1640234931056943105
1,"Drawing Piala Dunia U-20 di Bali Batal, Bos Persis Solo Khawatir Indonesia Terima Sanksi dari FIFA https://t.co/azVKWZoP4R",Tribun_Solo,NEGATIF,,2023-03-27 05:55:25+00:00,,,1640231027301023745
1,Kalau Fifa World Cup U-20 Indonesia batal kecewa parah sih percuma daftar jadi volunteer ??,orewadaudo,NEGATIF,,2023-03-27 05:54:00+00:00,,,1640230668625145856
1,"@PSSI Fokus dg Piala Dunia U 20 pk, drawing di Bali udh dibatalin FIFA, sungguh malu sekali kita kalau sampe Piala Dunia U 20 pun harus batal dilaksanakan di Indonesia.",AmasMamel,NEGATIF,,2023-03-27 05:48:42+00:00,,,1640229335981514752
3,"Ribut batal drawing Piala Dunia U-20 di Bali? Gubernur Bali menolak kedatangan Israel sangat tepat sejalan dengan politik Indonesia terhadap kemerdekaan Palestina. Sepakbola bukan politik? Justru melalui sepakbola, FIFA ingin mempengaruhi politik Indonesia.
@jokowi @DPR_RI",jemerantau,POSITIF,,2023-03-27 05:42:14+00:00,,,1640227708562210816
1,"PSSI menghadapi kemungkinan dapat sanksi FIFA andai Piala Dunia U-20 2023 batal terlaksana. Mereka saat ini sedang terus menjalin komunikasi dengan FIFA terkait hal tersebut.
.
.Nahh gimana menurut Ntizen ?

#FIFA #sanksi #israel https://t.co/JbIZlmYcIC",maung_tempur,NEGATIF,,2023-03-27 05:17:26+00:00,,,1640221469648072705
1,"Apa Sanksi FIFA jika Indonesia batal menggelar Piala Dunia U-20 23, kekhawatiran ini muncul setelah drawing event sepakbola terbesar kedua di dunia itu dibatalkan...

https://t.co/fjgu3duSOg

#banten #bantenhay #edukasi #aktual #mediabanten #infoedukatif #info #hits #viral #fifa",BantenHay,NEGATIF,,2023-03-27 05:15:59+00:00,,,1640221102223028225
1,"Jika Indonesia Batal Gelar Piala Dunia U-20, 9 Poin Sanksi Dari FIFA Ini Menanti https://t.co/DvLej4W5eb",kaltenglima,NEGATIF,,2023-03-27 04:34:56+00:00,,,1640210771681624066
1,"Tak terlepas dari surat Gubernur Bali, Indonesia terancam batal menjadi tuan rumah Piala Dunia U-20 2023 setelah FIFA membatalkan drawing. https://t.co/4TpgPbCjiz",detikcom,NEGATIF,,2023-03-27 04:00:05+00:00,,,1640202000993329153
1,"°
| ???? 

Yang menolak pemprov, bukan konstituennya / masyarakat Bali. 

https://t.co/YT6Eoru8dh

Indonesia terancam batal menjadi tuan rumah Piala Dunia U-20 2023 setelah FIFA membatalkan drawing yang seharusnya digelar di Bali pada 31 Maret 2023.",AnakTangsiAD,NEGATIF,,2023-03-27 03:46:48+00:00,,,1640198657713799168
1,"Drawing piala dunia u-20 di Bali dibatalkan FIFA karena Gubernur Bali yang juga kader @PDI_Perjuangan tolak timnas Israel. Indonesia terancam batal jadi tuan rumah piala dunia, sepak bola Indonesia terancam dibekukan FIFA.
Jika dibekukan, banyak kerugian yang didapat Indonesia. https://t.co/kHQL7SgCbH",03__nakula,NEGATIF,,2023-03-27 03:19:19+00:00,,,1640191743055519746
1,"Ganjar Pranowo kurang cerdas menanggapi penyelenggaraan Piala Dunia sepabola U 20. Di Indonesia. 
Akibatnya FIFA batal undian di bali karena Gubernur Bali dan Gubernur Jawa Tengah menolak delegasi Istael. 
Akibatnya dukungan ke Ganjar merosot.",GustafMatulessy,NEGATIF,,2023-03-27 03:01:42+00:00,,,1640187309722320899
1,"Kerusakan yang ditimbulkan oleh PDIP di ajang U-20 sdh didepan mata masih belum telat utk mau sembuhkan ini semua.

Ibu harus dengarkan pendapat pecinta bola dan pendukung2 pemerintah yg masih waras .

Pemerintah lewat @jokowi dan @erickthohir tengah melobby FIFA agar tdk batal",kurawa,NEGATIF,,2023-03-27 02:57:29+00:00,,,1640186248433393664
1,"@CNNIndonesia Fifa mulai keras ni..tanda2! klo sampe batal pildun U-20 siap2 aj semua event kelas dunia spti world cup, olimpiade gk bakalan pernah kta jd tuan rumahny",yawan_josh,NEGATIF,,2023-03-27 02:45:44+00:00,,,1640183292652830720
1,"Jika Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Berikut Sanksi yang Akan Diberikan FIFA

Klik untuk baca:
 https://t.co/lhZCxbuGyn

Download aplikasi Terkinidotid untuk update berita terbaru: https://t.co/BHKzktBeYh",terkinidotid,NEGATIF,,2023-03-27 02:39:56+00:00,,,1640181831487348736
1,"Karena sepakbola Indonesia sedang dalam masalah dan pssi sedang di ujung tanduk menanti keputusan fifa, bukan tidak mungkin pssi dan Indonesia akan di banned di seluruh ajang olahraga internasional jika pildun u-20 batal di gelar.",Jurig_bandung33,NEGATIF,,2023-03-27 02:27:07+00:00,,,1640178604591185925
1,"Drawing Piala Dunia U-20 Batal, Erick Thohir Bakal Lobi FIFA dan Pemerintah https://t.co/oEV2orKn7F",abatanews,NEGATIF,,2023-03-27 02:08:11+00:00,,,1640173839891021824
1,"Drawing Piala Dunia U-20 Batal Digelar karena Aksi Penolakan Israel, PSSI Takut Dikucilkan FIFA https://t.co/TXBDth7AHC #FIFA #PialaDuniaU-20 #PSSIDikucilkanFIFA",fajaronline,NEGATIF,,2023-03-27 01:56:07+00:00,,,1640170806142697473
2,"Gibran Beri Kode Piala Dunia U-20 Batal?
#PialaDuniaU20 #FIFA #PSSI 
https://t.co/IdH7IuCDzZ",RADARSOLO_,NETRAL,,2023-03-27 01:52:42+00:00,,,1640169947015049217
2,Ini Dia Deretan Sanksi yang Berpotensi Diberikan FIFA Kepada Indonesia Jika Piala Dunia U-20 Batal https://t.co/aeEooAbEsY,korangala,NETRAL,,2023-03-27 01:47:45+00:00,,,1640168700476276736
1,"Ini yang terjadi jika Indonesia batal jadi tuan rumah Piala Dunia FIFA U-20 2023, berdampak pula ke olahraga lain?
#PSSI #PialaDuniaU20 #PialaDuniaU20HarusSukses
https://t.co/kIgEWNNpyl",JemberNetwork,NEGATIF,,2023-03-27 01:44:11+00:00,,,1640167801284628480
1,"Sejumlah poin kekhawatiran jika Piala Dunia U-20 batal digelar di Indonesia. Pertama, Indonesia akan dibekukan oleh FIFA. Kedua, Indonesia dikecam oleh negara-negara lain karena tidak melaksanakan amanat FIFA.

Nah poin -poin inilah yang ditakutkan.
https://t.co/TR09vOGadE",wandystjk2,NEGATIF,,2023-03-27 01:25:32+00:00,,,1640163110316285957
1,"Sayang, kalau RI sampai batal jadi tuan rumah U-20 &amp; mendapatkan sanksi dari FIFA. 

Ruwet, mumet &amp; speechless banget, gak sih?! Kenapa hal-hal seperti ini harus terjadi di bumi Nusantara tercinta milik kita?!

https://t.co/WaZ7TXJMIB",Dpkusuma,NEGATIF,,2023-03-26 23:32:13+00:00,,,1640134591116873732
2,FIFA Batal Gelar Drawing Piala Dunia U-20 di Bali Pasca Kisruh Penolakan Timnas Israel ke Indonesia https://t.co/DtkKIp1DxT,kompasiana,NETRAL,,2023-03-26 23:20:04+00:00,,,1640131534832414720
1,"Persatuan Sepak Bola Seluruh Indonesia (PSSI) mengungkapkan potensi sanksi bila Indonesia batal menjadi tuan rumah Piala Dunia U-20. Hukuman dari Federasi Sepak Bola Internasional (FIFA) tidak main-main.

#PSSI #PialaDuniaU20

https://t.co/ui86tYHUBY",medcom_id,NEGATIF,,2023-03-26 23:00:00+00:00,,,1640126482524835840
1,"Sungguh disayangkan orang2 yg gigih menggagalkan kejuaraan dunia sepakbola U-20 2023 ini, dengan  mengkaitkan konflik Israel - Palestina. Tentu merusak nama dan bangsa Indonesia dimata dunia.

10 Sanksi Berat yang Disiapkan FIFA kepada Indonesia jika Piala Dunia U-20 2023 Batal,",HendiUnpad74,NEGATIF,,2023-03-26 22:08:20+00:00,,,1640113479540682752
1,"@Ibnu_Fatwa @hs_meliala @Ibnu_Fatwa seenak jidat lu ngomong ""BATAL SEKALIAN JUGA GA APA-APA"" ya tpi kau ga tau apa dampaknya apabila sampai dibanned oleh FIFA, dan elu lebih fokus berapa banyaknya supporter yg datang ke pentas WC U-20 doang. Makanya gw teriakin elu goblok dan tolol.",kiputmoza,NEGATIF,,2023-03-26 21:57:10+00:00,,,1640110670300712960
1,"Gara-gara MU Perjuangan, Piala Dunia U-20 di Indonesia terancam batal.

FIFA harus tegas nih... https://t.co/vDt7QtX7CS",satupersepsi,NEGATIF,,2023-03-26 21:38:57+00:00,,,1640106088556285952
1,"Drawing Piala Dunia U-20 Batal, PSSI Berupaya Tak Terkena Sanksi FIFA https://t.co/bh8DXh9wr3",jawapos,NEGATIF,,2023-03-26 21:11:49+00:00,,,1640099257872187392
1,"Indonesia dipastikan telah melanggar komitmen pelaksanaan Piala Dunia U-20 2023 dengan FIFA. Tak hanya pengundian yang batal, FIFA berpeluang besar mencabut status tuan rumah Indonesia di turnamen yunior kelas dunia itu.

https://t.co/9tZOvsvhN4

 #Olahraga #AdadiKompas",hariankompas,NEGATIF,,2023-03-26 21:07:54+00:00,,,1640098272756011010
2,"Ada bebarapa potensi sanksi yang diterima Indonesia jika akhirnya batal menggelar Piala Dunia U-20.

CARITAU yuk https://t.co/nqSzrBA6i1

#caritaucom #fifa #pialaduniau20 #PialaDuniaU20HarusSukses #PSSI",caritaucom,NETRAL,,2023-03-26 20:30:00+00:00,,,1640088735034351617
3,"Drawing Piala Dunia U-20 Batal, Erick Thohir Gunakan Semua Opsi buat Melobi FIFA | https://t.co/IKZIcGGxdT https://t.co/D5lMHpnk52 | #terasID #beritaseindonesia",terasid,POSITIF,,2023-03-26 20:05:36+00:00,,,1640082594275692544
3,"Drawing Piala Dunia U-20 batal digelar di Indonesia, Erick Thohir akan melobi FIFA.
https://t.co/j8WszV1K6C",Bolanet,POSITIF,,2023-03-26 19:15:00+00:00,,,1640069859970015243
1,FIFA tak bisa diatur-atur. Tugas PSSI memastikan Piala Dunia U-20 tetap di Indonesia. Jika gagal maka langkah paling rasional adalah bubarkan PSSI. Israel lolos PD sejak bulan lalu. Mengapa ini tak dibicarakan sejak awal dengan FIFA. Batal drawing baru kebelet sibuk.,asgharsaleh,NEGATIF,,2023-03-26 18:44:39+00:00,,,1640062221509332993
1,"10 Sanksi Berat yang Disiapkan FIFA kepada Indonesia jika Piala Dunia U-20 2023 Batal, Nomor 1 Berkaitan dengan Timnas Indonesia! #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia . https://t.co/nhwAwDSbJk",okezonenews,NEGATIF,,2023-03-26 18:02:30+00:00,,,1640051616660484099
1,"U-20 FIFA world cup di indonesia terancam batal, draw nya aja dibatalin. apa kabar yang udah volunteer sama sign up buat ticket info. mana pasti akibatnya indonesia bisa either bakal suspend lagi sama FIFA atau dapet backlash dari berbagai negaraa. faklah https://t.co/iykObxt9a9",beomgyuBSD,NEGATIF,,2023-03-26 17:40:09+00:00,,,1640045990752264193
1,"Tolak Keikutsertaan Israel, FIFA Batalkan Drawing, Indonesia Terancam Batal Jadi Tuan Rumah Piala Dunia U-20 https://t.co/ymyIYHMWMK",klikhalmahera,NEGATIF,,2023-03-26 16:24:16+00:00,,,1640026894128259072
1,"Drawing Piala Dunia U-20 2023 Batal Digelar di Indonesia, Arya Sinulingga Sebut PSSI Berupaya agar Tak Kena Sanksi FIFA #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia . https://t.co/ICQKawqhiO",okezonenews,NEGATIF,,2023-03-26 15:35:13+00:00,,,1640014551826714625
1,"Indonesia Dicap 'Sara dan Intoleran', FIFA Tunda Jadwal Drawing Piala Dunia U-20 di Bali, SOS: Jangan Sampai Batal! https://t.co/vacy39OtAI",sekintangd99,NEGATIF,,2023-03-26 15:32:59+00:00,,,1640013988904972294
2,Exco PSSI Singgung Sanksi FIFA usai Drawing Piala Dunia U-20 Batal https://t.co/6jXMpNavSI,CNNIndonesia,NETRAL,,2023-03-26 15:29:46+00:00,,,1640013178376445952
1,"Jika Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Berikut Sanksi yang Akan Diberikan FIFA: Indonesia disebut akan mendapatkan beberapa sanksi dari FIFA jika batal menjadi tuan rumah Piala Dunia U-20.. https://t.co/lklViDB6hm #News #fifa #PialaDuniaU20 #timnasisrael",terkinidotid,NEGATIF,,2023-03-26 15:18:36+00:00,,,1640010368218177537
1,"Sanksi untuk Indonesia Jika Piala Dunia U-20 2023 Batal, Salah Satunya Dilarang Ikut FIFA Matchday https://t.co/46y20vXGRt #TempoBola",tempodotco,NEGATIF,,2023-03-26 15:05:10+00:00,,,1640006988208947200
2,"angkasajp - Drawing Piala Dunia U-20 di Bali Batal, PSSI Sadar soal 9 Sanksi Berat dari FIFA
https://t.co/tHdlyCMf7j
#infoslotgacor #slotgacor #slotindonesia #gameslotgacor https://t.co/Ao9cVfijpD",MedanKabar,NETRAL,,2023-03-26 14:58:56+00:00,,,1640005419757125634
1,"Buntut Penolakan Gubernur Bali, FIFA Batal Drawing Piala Dunia U-20 di Bali https://t.co/9gMiiimmnf",ivooxid,NEGATIF,,2023-03-26 14:40:40+00:00,,,1640000822439464962
3,"mj368 - Drawing Piala Dunia U-20 2023 Batal, Ketum PSSI Pakai Segala Cara Lobi FIFA
https://t.co/dzIuJNvX8G
#infoslotgacor #slotgacor #slotindonesia #gameslotgacor https://t.co/XHuvAkidcx",MedanKabar,POSITIF,,2023-03-26 13:54:23+00:00,,,1639989177063186435
2,"PSSI Hadapi Sanksi FIFA hingga Dikucilkan Andai Piala Dunia U-20 Batal
https://t.co/7lveTnpTRz",Football5star,NETRAL,,2023-03-26 13:25:17+00:00,,,1639981849815678976
2,"Drawing Piala Dunia U-20 2023 Batal karena Soal Penolakan Israel, PSSI Khawatirkan Sanksi dari FIFA https://t.co/1xoNFoPwgd #TempoSport",tempodotco,NETRAL,,2023-03-26 13:17:03+00:00,,,1639979780077674496
1,"@Tita83079013 @ganjarpranowo gara2 pernyataan gubernur jawa tengah n gubernur bali,sepak bola u 20 2023 jd kisruh bahkan indonesia bs batal jd tuan rumah krn sanksi FIFA.",AbdulMu59596970,NEGATIF,,2023-03-26 13:12:11+00:00,,,1639978556762763264
